BoxAWetWeight,Urea_Kgs,Season,Variety,Country,BoxBLength,PlotSize_acres,CAN_Kgs,Year,BoxBDryWeight,DAP_Kgs,NPK_Kgs,BoxALength,BoxAWidth,PlantingDate,BoxBWetWeight,ImgID,Longitude,BoxBWidth,Latitude,BoxADryWeight,Quality,human_lat,human_lon,model_lat,model_lon,source_folder,id_x,datetime,platform,properties_x,geometry,type,collection,bbox,stac_version,properties_y,id_y,links,assets,Folder_Season,File_Name,Storage_Path,BoxAArea,BoxBArea,YieldBoxA_per_m2,YieldBoxB_per_m2,AvgSampleYield_per_m2,EstimatedYieldKG,YieldPerAcre,Standardized_Season,SeasonYear,RainType
26.45,,2016 LR,DK_8031,Kenya,8,0.25,12.5,2016,6,12.5,,,5,,27.65,id_00165638,34.75039804,,-0.548206051,6.45,0,,,-0.548139884,34.75040935,east_african_field_centers_planet_label_00165638,east_african_field_centers_planet_source_00165638,2016-06-01T00:00:00.000000Z,,"{""datetime"": ""2016-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.748601326644035, -0.5500026821150684], [34.748601326644035, -0.5464094198849314], [34.75219475335597, -0.5500026821150684], [34.75219475335597, -0.5464094198849314], [34.748601326644035, -0.5500026821150684]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.748601326644035, -0.5500026821150684, 34.75219475335597, -0.5464094198849314]",1.0.0,"{'datetime': '2016-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_00165638,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Jun,id_00165638.png,C:\Users\Administrator\Desktop\results\jun18\id_00165638.png,,,,,,,,2016 Long rains,2016,Long rains
,,2018 LR,,Kenya,,0.25,,2018,7,,,,,,,id_001c0c65,34.2119412,,0.5129975,11,0,,,0.513055452,34.21189074,east_african_field_centers_planet_label_001c0c65,east_african_field_centers_planet_source_001c0c65,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.21014449693698, 0.5112008689529143], [34.21014449693698, 0.5147941310470856], [34.21373790306303, 0.5112008689529143], [34.21373790306303, 0.5147941310470856], [34.21014449693698, 0.5112008689529143]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.21014449693698, 0.5112008689529143, 34.21373790306303, 0.5147941310470856]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_001c0c65,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Dec,id_001c0c65.png,C:\Users\Administrator\Desktop\results\dec17\id_001c0c65.png,,,,,,,,2018 Long rains,2018,Long rains
,,2018 LR,,Kenya,,0.25,,2018,7,,,,,,,id_001c0c65,34.2119412,,0.5129975,11,0,,,0.513055452,34.21189074,east_african_field_centers_planet_label_001c0c65,east_african_field_centers_planet_source_001c0c65,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.21014449693698, 0.5112008689529143], [34.21014449693698, 0.5147941310470856], [34.21373790306303, 0.5112008689529143], [34.21373790306303, 0.5147941310470856], [34.21014449693698, 0.5112008689529143]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.21014449693698, 0.5112008689529143, 34.21373790306303, 0.5147941310470856]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_001c0c65,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Dec,id_001c0c65.png,C:\Users\Administrator\Desktop\results\dec18\id_001c0c65.png,,,,,,,,2018 Long rains,2018,Long rains
,,2018 LR,,Kenya,,0.25,,2018,7,,,,,,,id_001c0c65,34.2119412,,0.5129975,11,0,,,0.513055452,34.21189074,east_african_field_centers_planet_label_001c0c65,east_african_field_centers_planet_source_001c0c65,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.21014449693698, 0.5112008689529143], [34.21014449693698, 0.5147941310470856], [34.21373790306303, 0.5112008689529143], [34.21373790306303, 0.5147941310470856], [34.21014449693698, 0.5112008689529143]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.21014449693698, 0.5112008689529143, 34.21373790306303, 0.5147941310470856]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_001c0c65,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Jun,id_001c0c65.png,C:\Users\Administrator\Desktop\results\jun17\id_001c0c65.png,,,,,,,,2018 Long rains,2018,Long rains
,,2018 LR,,Kenya,,0.25,,2018,7,,,,,,,id_001c0c65,34.2119412,,0.5129975,11,0,,,0.513055452,34.21189074,east_african_field_centers_planet_label_001c0c65,east_african_field_centers_planet_source_001c0c65,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.21014449693698, 0.5112008689529143], [34.21014449693698, 0.5147941310470856], [34.21373790306303, 0.5112008689529143], [34.21373790306303, 0.5147941310470856], [34.21014449693698, 0.5112008689529143]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.21014449693698, 0.5112008689529143, 34.21373790306303, 0.5147941310470856]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_001c0c65,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Jun,id_001c0c65.png,C:\Users\Administrator\Desktop\results\jun18\id_001c0c65.png,,,,,,,,2018 Long rains,2018,Long rains
25.25,,2015 LR,,Kenya,,0.5,0,2015,21.8,25,,,,,40.2,id_001d8ee5,34.46974013,,0.041628777,13.4,0,,,0.041621313,34.46974433,east_african_field_centers_planet_label_001d8ee5,east_african_field_centers_planet_source_001d8ee5,2015-06-01T00:00:00.000000Z,,"{""datetime"": ""2015-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.4679434989544, 0.03983214642860766], [34.4679434989544, 0.043425407571392335], [34.4715367610456, 0.03983214642860766], [34.4715367610456, 0.043425407571392335], [34.4679434989544, 0.03983214642860766]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.4679434989544, 0.03983214642860766, 34.4715367610456, 0.043425407571392335]",1.0.0,"{'datetime': '2015-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_001d8ee5,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Dec,id_001d8ee5.png,C:\Users\Administrator\Desktop\results\dec17\id_001d8ee5.png,,,,,,,,2015 Long rains,2015,Long rains
25.25,,2015 LR,,Kenya,,0.5,0,2015,21.8,25,,,,,40.2,id_001d8ee5,34.46974013,,0.041628777,13.4,0,,,0.041621313,34.46974433,east_african_field_centers_planet_label_001d8ee5,east_african_field_centers_planet_source_001d8ee5,2015-06-01T00:00:00.000000Z,,"{""datetime"": ""2015-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.4679434989544, 0.03983214642860766], [34.4679434989544, 0.043425407571392335], [34.4715367610456, 0.03983214642860766], [34.4715367610456, 0.043425407571392335], [34.4679434989544, 0.03983214642860766]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.4679434989544, 0.03983214642860766, 34.4715367610456, 0.043425407571392335]",1.0.0,"{'datetime': '2015-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_001d8ee5,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Dec,id_001d8ee5.png,C:\Users\Administrator\Desktop\results\dec18\id_001d8ee5.png,,,,,,,,2015 Long rains,2015,Long rains
25.25,,2015 LR,,Kenya,,0.5,0,2015,21.8,25,,,,,40.2,id_001d8ee5,34.46974013,,0.041628777,13.4,0,,,0.041621313,34.46974433,east_african_field_centers_planet_label_001d8ee5,east_african_field_centers_planet_source_001d8ee5,2015-06-01T00:00:00.000000Z,,"{""datetime"": ""2015-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.4679434989544, 0.03983214642860766], [34.4679434989544, 0.043425407571392335], [34.4715367610456, 0.03983214642860766], [34.4715367610456, 0.043425407571392335], [34.4679434989544, 0.03983214642860766]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.4679434989544, 0.03983214642860766, 34.4715367610456, 0.043425407571392335]",1.0.0,"{'datetime': '2015-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_001d8ee5,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Jun,id_001d8ee5.png,C:\Users\Administrator\Desktop\results\jun17\id_001d8ee5.png,,,,,,,,2015 Long rains,2015,Long rains
25.25,,2015 LR,,Kenya,,0.5,0,2015,21.8,25,,,,,40.2,id_001d8ee5,34.46974013,,0.041628777,13.4,0,,,0.041621313,34.46974433,east_african_field_centers_planet_label_001d8ee5,east_african_field_centers_planet_source_001d8ee5,2015-06-01T00:00:00.000000Z,,"{""datetime"": ""2015-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.4679434989544, 0.03983214642860766], [34.4679434989544, 0.043425407571392335], [34.4715367610456, 0.03983214642860766], [34.4715367610456, 0.043425407571392335], [34.4679434989544, 0.03983214642860766]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.4679434989544, 0.03983214642860766, 34.4715367610456, 0.043425407571392335]",1.0.0,"{'datetime': '2015-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_001d8ee5,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Jun,id_001d8ee5.png,C:\Users\Administrator\Desktop\results\jun18\id_001d8ee5.png,,,,,,,,2015 Long rains,2015,Long rains
,,2017 LR,WH 505,Kenya,8,0.5,25,2017,14.5,25,,8,5,,,id_001db142,34.5878809,5,0.1699403,15.1,0,,,0.169945116,34.58798328,east_african_field_centers_planet_label_001db142,east_african_field_centers_planet_source_001db142,2017-06-01T00:00:00.000000Z,,"{""datetime"": ""2017-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.58608426147647, 0.16814366937921144], [34.58608426147647, 0.1717369306207885], [34.58967753852353, 0.16814366937921144], [34.58967753852353, 0.1717369306207885], [34.58608426147647, 0.16814366937921144]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.58608426147647, 0.16814366937921144, 34.58967753852353, 0.1717369306207885]",1.0.0,"{'datetime': '2017-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_001db142,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Dec,id_001db142.png,C:\Users\Administrator\Desktop\results\dec17\id_001db142.png,40,40,0.3775,0.3625,0.37,748.6691,1497.3382,2017 Long rains,2017,Long rains
,,2017 LR,WH 505,Kenya,8,0.5,25,2017,14.5,25,,8,5,,,id_001db142,34.5878809,5,0.1699403,15.1,0,,,0.169945116,34.58798328,east_african_field_centers_planet_label_001db142,east_african_field_centers_planet_source_001db142,2017-06-01T00:00:00.000000Z,,"{""datetime"": ""2017-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.58608426147647, 0.16814366937921144], [34.58608426147647, 0.1717369306207885], [34.58967753852353, 0.16814366937921144], [34.58967753852353, 0.1717369306207885], [34.58608426147647, 0.16814366937921144]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.58608426147647, 0.16814366937921144, 34.58967753852353, 0.1717369306207885]",1.0.0,"{'datetime': '2017-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_001db142,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Dec,id_001db142.png,C:\Users\Administrator\Desktop\results\dec18\id_001db142.png,40,40,0.3775,0.3625,0.37,748.6691,1497.3382,2017 Long rains,2017,Long rains
,,2017 LR,WH 505,Kenya,8,0.5,25,2017,14.5,25,,8,5,,,id_001db142,34.5878809,5,0.1699403,15.1,0,,,0.169945116,34.58798328,east_african_field_centers_planet_label_001db142,east_african_field_centers_planet_source_001db142,2017-06-01T00:00:00.000000Z,,"{""datetime"": ""2017-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.58608426147647, 0.16814366937921144], [34.58608426147647, 0.1717369306207885], [34.58967753852353, 0.16814366937921144], [34.58967753852353, 0.1717369306207885], [34.58608426147647, 0.16814366937921144]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.58608426147647, 0.16814366937921144, 34.58967753852353, 0.1717369306207885]",1.0.0,"{'datetime': '2017-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_001db142,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Jun,id_001db142.png,C:\Users\Administrator\Desktop\results\jun17\id_001db142.png,40,40,0.3775,0.3625,0.37,748.6691,1497.3382,2017 Long rains,2017,Long rains
,,2017 LR,WH 505,Kenya,8,0.5,25,2017,14.5,25,,8,5,,,id_001db142,34.5878809,5,0.1699403,15.1,0,,,0.169945116,34.58798328,east_african_field_centers_planet_label_001db142,east_african_field_centers_planet_source_001db142,2017-06-01T00:00:00.000000Z,,"{""datetime"": ""2017-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.58608426147647, 0.16814366937921144], [34.58608426147647, 0.1717369306207885], [34.58967753852353, 0.16814366937921144], [34.58967753852353, 0.1717369306207885], [34.58608426147647, 0.16814366937921144]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.58608426147647, 0.16814366937921144, 34.58967753852353, 0.1717369306207885]",1.0.0,"{'datetime': '2017-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_001db142,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Jun,id_001db142.png,C:\Users\Administrator\Desktop\results\jun18\id_001db142.png,40,40,0.3775,0.3625,0.37,748.6691,1497.3382,2017 Long rains,2017,Long rains
,,2018 LR,,Kenya,,0.5,,2018,31.05,,,,,,,id_002354b9,34.92929,,0.7889547,29.35,0,,,0.788897752,34.92936017,east_african_field_centers_planet_label_002354b9,east_african_field_centers_planet_source_002354b9,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.92749319795702, 0.787158068299218], [34.92749319795702, 0.7907513317007822], [34.931086802042984, 0.787158068299218], [34.931086802042984, 0.7907513317007822], [34.92749319795702, 0.787158068299218]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.92749319795702, 0.787158068299218, 34.931086802042984, 0.7907513317007822]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_002354b9,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Dec,id_002354b9.png,C:\Users\Administrator\Desktop\results\dec17\id_002354b9.png,,,,,,,,2018 Long rains,2018,Long rains
,,2018 LR,,Kenya,,0.5,,2018,31.05,,,,,,,id_002354b9,34.92929,,0.7889547,29.35,0,,,0.788897752,34.92936017,east_african_field_centers_planet_label_002354b9,east_african_field_centers_planet_source_002354b9,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.92749319795702, 0.787158068299218], [34.92749319795702, 0.7907513317007822], [34.931086802042984, 0.787158068299218], [34.931086802042984, 0.7907513317007822], [34.92749319795702, 0.787158068299218]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.92749319795702, 0.787158068299218, 34.931086802042984, 0.7907513317007822]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_002354b9,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Dec,id_002354b9.png,C:\Users\Administrator\Desktop\results\dec18\id_002354b9.png,,,,,,,,2018 Long rains,2018,Long rains
,,2018 LR,,Kenya,,0.5,,2018,31.05,,,,,,,id_002354b9,34.92929,,0.7889547,29.35,0,,,0.788897752,34.92936017,east_african_field_centers_planet_label_002354b9,east_african_field_centers_planet_source_002354b9,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.92749319795702, 0.787158068299218], [34.92749319795702, 0.7907513317007822], [34.931086802042984, 0.787158068299218], [34.931086802042984, 0.7907513317007822], [34.92749319795702, 0.787158068299218]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.92749319795702, 0.787158068299218, 34.931086802042984, 0.7907513317007822]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_002354b9,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Jun,id_002354b9.png,C:\Users\Administrator\Desktop\results\jun17\id_002354b9.png,,,,,,,,2018 Long rains,2018,Long rains
,,2018 LR,,Kenya,,0.5,,2018,31.05,,,,,,,id_002354b9,34.92929,,0.7889547,29.35,0,,,0.788897752,34.92936017,east_african_field_centers_planet_label_002354b9,east_african_field_centers_planet_source_002354b9,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.92749319795702, 0.787158068299218], [34.92749319795702, 0.7907513317007822], [34.931086802042984, 0.787158068299218], [34.931086802042984, 0.7907513317007822], [34.92749319795702, 0.787158068299218]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.92749319795702, 0.787158068299218, 34.931086802042984, 0.7907513317007822]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_002354b9,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Jun,id_002354b9.png,C:\Users\Administrator\Desktop\results\jun18\id_002354b9.png,,,,,,,,2018 Long rains,2018,Long rains
11.5,,2016 LR,WH_505,Kenya,8,2,25,2016,3.1,25,,8,5,3/23/2016,5.95,id_0028708d,34.66892105,5,0.117071855,5.45,0,,,0.117075875,34.66888039,east_african_field_centers_planet_label_0028708d,east_african_field_centers_planet_source_0028708d,2016-06-01T00:00:00.000000Z,,"{""datetime"": ""2016-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.667124415656325, 0.11527522440682182], [34.667124415656325, 0.11886848559317821], [34.67071768434368, 0.11527522440682182], [34.67071768434368, 0.11886848559317821], [34.667124415656325, 0.11527522440682182]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.667124415656325, 0.11527522440682182, 34.67071768434368, 0.11886848559317821]",1.0.0,"{'datetime': '2016-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_0028708d,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Dec,id_0028708d.png,C:\Users\Administrator\Desktop\results\dec17\id_0028708d.png,40,40,0.13625,0.0775,0.106875,865.016325,432.5081625,2016 Long rains,2016,Long rains
